/gps/hist/point 439.279179893932 169.07141034735818
/gps/hist/point 538.0615692349188 143.8449888287663
/gps/hist/point 637.1496304689412 122.3824936968195
/gps/hist/point 754.4854990925129 108.4145868935836
/gps/hist/point 893.4296452811444 92.23851039358486
/gps/hist/point 1034.3842337404435 78.47599703514622
/gps/hist/point 1197.576942585235 68.12920690579622
/gps/hist/point 1378.726036743859 56.80492161728434
/gps/hist/point 1569.4900415527216 48.32930238571757
/gps/hist/point 1796.7437125040863 37.92690190732254
/gps/hist/point 2033.8538364073418 32.26799119945812
/gps/hist/point 2302.254572581095 26.366508987303583
/gps/hist/point 2606.075236130685 21.544346900318867
/gps/hist/point 2884.2481744935167 17.604108438655544
/gps/hist/point 3228.2879684229642 14.38449888287663
/gps/hist/point 3613.365624785246 11.288378916846897
/gps/hist/point 3999.056919990573 9.223851039358486
/gps/hist/point 4425.916973258126 7.53690398089855
/gps/hist/point 4898.340145211173 6.158482110660267
/gps/hist/point 5360.442632233874 5.032159359259999
/gps/hist/point 5866.139214844512 4.111829402435837
/gps/hist/point 6492.291967311288 3.359818286283781
/gps/hist/point 7104.765616676999 2.74534223383872
/gps/hist/point 7775.019164583333 2.2432475028984205
/gps/hist/point 8508.503485004741 1.7604108438655526
/gps/hist/point 9206.84708006036 1.4977474763452
/gps/hist/point 10075.40802258555 1.1753722651306366
/gps/hist/point 11025.907776988484 0.960408821250537
/gps/hist/point 11930.869747011062 0.7847599703514623
/gps/hist/point 12910.107339844159 0.6412354795576917
/gps/hist/point 13969.716798563877 0.5239601353002644
/gps/hist/point 15116.294721251585 0.4281332398719396
/gps/hist/point 16356.979128111572 0.3498320935775032
/gps/hist/point 17699.49389921163 0.2858514179684477
/gps/hist/point 19152.196859494143 0.2335721469090126
/gps/hist/point 20958.988045560105 0.1908542144006686
/gps/hist/point 22425.084832101573 0.1559489504058283
/gps/hist/point 24265.64520663474 0.1274274985703132
/gps/hist/point 25963.045118475406 0.1084145868935834
/gps/hist/point 28093.98698135193 0.0885866790410083
/gps/hist/point 30399.827944169865 0.0723850906817326
/gps/hist/point 32526.31849626516 0.0591466054459174
/gps/hist/point 35195.94732495845 0.0483293023857175
/gps/hist/point 37657.92999130838 0.039490372295767
/gps/hist/point 40748.74076183115 0.032267991199458
/gps/hist/point 43599.145454875885 0.0274534223383871
/gps/hist/point 47177.58719048434 0.0224324750289842
/gps/hist/point 50477.69446791568 0.0183298071083243
/gps/hist/point 54620.699719893215 0.014977474763452
/gps/hist/point 59103.74610684813 0.0122382493696819
/gps/hist/point 63954.74283150751 0.0099999999999999
/gps/hist/point 69203.88977121604 0.0078475997035146
/gps/hist/point 75732.48693411182 0.0064123547955769
/gps/hist/point 82876.9827272186 0.0050321593592599
/gps/hist/point 90695.48015692987 0.0039490372295767
/gps/hist/point 99251.56358515176 0.0029763514416313
/gps/hist/point 109845.6932928493 0.0023357214690901
/gps/hist/point 121570.64230665527 0.0017604108438655
/gps/hist/point 136071.86973116305 0.0012742749857031
/gps/hist/point 154028.80909161211 0.0009223851039358
/gps/hist/point 176331.34773257488 0.0006412354795576
/gps/hist/point 204150.7878903921 0.0004457822860419
/gps/hist/point 239037.78613851048 0.0002858514179684
/gps/hist/point 289510.2522875428 0.0001760410843865
/gps/hist/point 362696.387533437 9.6040882125e-05
/gps/hist/point 480720.15694096766 4.64158883361e-05
/gps/hist/point 713150.3122089055 1.69071410347e-05
/gps/hist/point 1157767.9778187114 5.0321593592e-06
