0.49070388247591196, 96.5999770182425
0.6158058004629536, 192.10193685123886
0.7590701774068848, 311.47938664248795
0.9300894259227024, 485.9875132464258
1.099499990480629, 728.2152113683042
1.299767737782423, 1022.5348875809104
1.5182578114486538, 1379.3649375023906
1.773475918057234, 1790.891564419131
2.046983374126446, 2272.7423617583554
2.334600549089767, 2817.1035328064536
2.662630186791915, 3403.1382863271283
3.000670908381017, 4025.6374245113147
3.38162841579315, 4662.461856670452
3.8109513144410614, 5321.946299299054
4.2691905675237605, 5950.436014963672
4.782529766982077, 6580.748949861467
5.293940681769547, 7181.108997357094
5.930498649509944, 7747.60925909375
6.525551544774839, 8286.761232332772
7.266645757578453, 8768.612029671996
7.948123863901521, 9223.548638331013
8.74562073501698, 9616.408973098576
9.63357277980443, 9966.727525758713
10.600183804130596, 10300.116185539366
11.585006632068513, 10595.937579607764
13.758417123496924, 11037.70284590733
14.999290880599764, 11249.976495932344
17.809033970966336, 11531.719381827264
19.415388601480785, 11656.409994509911
22.794073587334154, 11792.393235507006
24.80525943595633, 11839.000038302922
31.193106281674932, 11872.259744902516
33.84667714072886, 11857.148328989293
45.78044989993366, 11741.859564453182
49.09387289255613, 11699.226280913648
52.90757263580658, 11645.391519732388
57.14743350048743, 11585.954499772917
12.605688534696023, 10827.292110874198
16.337018638863224, 11392.32409381663
20.966683772219188, 11744.13646055437
26.777007464747673, 11850.746268656714
28.9571872141708, 11872.068230277184
36.44305117343832, 11829.424307036244
39.410238686087716, 11818.76332622601
42.41102351755091, 11808.102345415777
61.510865991791384, 11530.916844349678
66.19444264070653, 11530.916844349678
71.23463742322407, 11413.646055437097
76.65860405171956, 11371.00213219616
82.49556378372822, 11253.73134328358
88.34371078573844, 11189.765458422173
95.53664186653707, 11168.443496801703
102.81101815351016, 11115.13859275053
110.09933670072738, 10976.545842217482
119.06360743246802, 10965.884861407249
129.38919681840238, 10848.614072494667
138.5616542059268, 10742.004264392323
151.31663873656564, 10656.716417910446
165.2457549655386, 10592.750533049038
180.4570849717953, 10454.15778251599
199.00631388924822, 10336.88699360341
218.39119640133518, 10219.616204690828
244.40043975283552, 10134.328358208953
272.172468772354, 10059.701492537311
307.58159163900865, 9953.091684434967
351.0150835514671, 9729.21108742004
406.50431112786276, 9718.550106609806
475.39414034791275, 9633.262260127929
578.1488419261394, 9697.228144989338
717.0081287671547, 9825.159914712152
952.2556126039722, 9675.906183368868
1401.5240886158115, 9473.347547974412
