492.0567673580837
617.8378701635036
762.3058938307533
924.22873655393
1101.0957720637716
1300.3744896907986
1522.3324528580945
1766.6409336918791
2032.2858384188648
2337.875031802143
2665.9715671437193
3013.6128045292253
3376.891526044432
3817.2363380817437
4277.3885960412235
4793.010330279344
5323.971738779318
5913.752135324289
6568.867385849626
7232.952105806621
7964.17298324343
8769.317199833853
9655.858092623175
10539.346627482477
11604.830011835524
12446.780598112404
13705.097492386943
14959.082004949661
16327.803180905008
17821.759157825327
19282.844660592742
21047.18005302377
22772.69600110039
24639.67533189939
26659.715671437152
28845.36545665127
31210.20188595719
33768.91526044429
36218.90875216011
39188.25212815347
42401.031885537726
45877.20572683536
49205.67673580834
52775.63410128566
57102.351413638586
61783.787016350354
66266.3081431372
71074.04396818734
76230.58938307526
82480.21985045385
89242.21525289149
95716.89307033372
102661.32001626742
111077.82733422615
119136.71675794292
128903.93042977124
140698.3399520081
153571.9104859724
166162.23280243273
181365.6902475796
199700.99472903763
219889.9209730726
246396.75331899404
273692.16020881134
309381.4685308963
352799.95178730355
405849.50350598345
479301.0330279342
581110.2757691032
723295.2105806618
957168.9307033378
1406983.399520078
